
1.000006764498414968e+00 1.872956882573374032e-03
9.878976733995634696e-01 1.541612102494871028e-03
9.756464280165253466e-01 1.742503459150718161e-03
9.632410879415138627e-01 2.386235757529432851e-03
9.506726274021559675e-01 3.375713876042434145e-03
9.379330861136842001e-01 4.604833321847543424e-03
9.250668987451224901e-01 5.961101516879771522e-03
9.121817975034602899e-01 7.386816821565824094e-03
8.992796772403065519e-01 8.865726316573695198e-03
8.863577818785772777e-01 1.038205035889239874e-02
8.734137191885764651e-01 1.191978038906396989e-02
8.604634229392321698e-01 1.346054376333494403e-02
8.475312593950746765e-01 1.498544466697422813e-02
8.346015529065237137e-01 1.648790664100192524e-02
8.216725489828410334e-01 1.796529806756555145e-02
8.087441982159785381e-01 1.941492450965644559e-02
7.958164309087004673e-01 2.083409904865315618e-02
7.828891770648450654e-01 2.222013991996508314e-02
7.699623899446863540e-01 2.357036806205956014e-02
7.570359769147992912e-01 2.488211436250228198e-02
7.441099154669839066e-01 2.615270771884467896e-02
7.311840999900710569e-01 2.737949046639613984e-02
7.182584980844619604e-01 2.855980293523232433e-02
7.053330263873277550e-01 2.969099540542940313e-02
6.924073930141056987e-01 3.077045221959345475e-02
6.794777231137071327e-01 3.179705677004267955e-02
6.665426527723994354e-01 3.277168770972104656e-02
6.536023463220891339e-01 3.369533387539948993e-02
6.406569978287819378e-01 3.456898263585023168e-02
6.277067747887095095e-01 3.539362394241492293e-02
6.147518645042118202e-01 3.617024713081098963e-02
6.017924447214562100e-01 3.689984288715752320e-02
5.888286931688643255e-01 3.758340258575216392e-02
5.758607985298267451e-01 3.822191776774575694e-02
5.628889291059667732e-01 3.881638170982548708e-02
5.499132810378655201e-01 3.936778711063777803e-02
5.369340228838609397e-01 3.987712863256833579e-02
5.239513467955041470e-01 4.034540068997212459e-02
5.109654297716293980e-01 4.077359903668597435e-02
4.979764549468282953e-01 4.116271992423423121e-02
4.849846091775620871e-01 4.151376025452607060e-02
4.719900667685028028e-01 4.182771800004789209e-02
4.589930235319893415e-01 4.210559134468529890e-02
4.459936468792026765e-01 4.234837984076048750e-02
4.329921357415580929e-01 4.255708314499027922e-02
4.199886627410123752e-01 4.273270213284988128e-02
4.069834184160199264e-01 4.287623813009988627e-02
3.939765841873620889e-01 4.298869333208721333e-02
3.809683424057322410e-01 4.307107064048960182e-02
3.679588829779043557e-01 4.312437365355278884e-02
3.549483802743127470e-01 4.314960676598393607e-02
3.419370318426289690e-01 4.314777504874152403e-02
3.289260055970310015e-01 4.311975529213059322e-02
3.159190190157781797e-01 4.306461125430575271e-02
3.029163632620134328e-01 4.298007168853804766e-02
2.899178941374905283e-01 4.286383766767318942e-02
2.769234921558524909e-01 4.271361416752935541e-02
2.639330316563062162e-01 4.252710988945179044e-02
2.509463717189562293e-01 4.230203699221449232e-02
2.379634060214002589e-01 4.203611193398253121e-02
2.249839746907335014e-01 4.172705377155336987e-02
2.120079798896517265e-01 4.137258658462277666e-02
1.990352607428949872e-01 4.097043645503391923e-02
1.860657014586519498e-01 4.051833424024338381e-02
1.730991731341391948e-01 4.001401404051500160e-02
1.601639175154649652e-01 3.945080840161827723e-02
1.472973009582193571e-01 3.879709299605866440e-02
1.345042869113899087e-01 3.801357241185981950e-02
1.217901863289649750e-01 3.706213245099897885e-02
1.091599065917319145e-01 3.590576897307390380e-02
9.661769304133895064e-02 3.450850420674817648e-02
8.416760700402296791e-02 3.283536199421814572e-02
7.181326258546802399e-02 3.085226922394969720e-02
5.960256322642978888e-02 2.852895571894001683e-02
4.770761630439970119e-02 2.580261131615424822e-02
3.620146542532701184e-02 2.256786422755679977e-02
2.513659971766697698e-02 1.872915214933189645e-02
1.461612174097442693e-02 1.422782734627144746e-02
6.834295401286324262e-03 9.674472513436246576e-03
1.732012121103237686e-03 4.584063342866164480e-03
1.606469636513930773e-04 1.268738072055387422e-03
3.161772560009894553e-04 -1.014635864819536356e-03
1.792513490720305889e-03 -3.227718190049956755e-03
6.659105604413462220e-03 -5.851216016980116327e-03
1.580922556880167903e-02 -8.476241420209581351e-03
2.761664077824762045e-02 -1.043868135632103865e-02
4.012686820481890793e-02 -1.216594881805296326e-02
5.273749271302589220e-02 -1.365709234287571829e-02
6.544289942260562987e-02 -1.495480386300874348e-02
7.823608652926132556e-02 -1.610315649786213735e-02
9.108086035676415948e-02 -1.713840467814292667e-02
1.039483979298340272e-01 -1.807359929896402637e-02
1.168378794940069104e-01 -1.891878455466783002e-02
1.297487867023354724e-01 -1.968410153368766943e-02
1.426803254516519903e-01 -2.037975027809172182e-02
1.556318697752940294e-01 -2.101601840254707296e-02
1.686027330110707323e-01 -2.160326789337158396e-02
1.815921563965448571e-01 -2.215193655723269109e-02
1.945968092522719906e-01 -2.267211802063637954e-02
2.076030408477045064e-01 -2.316767119332897168e-02
2.206089291640157268e-01 -2.363778350715965357e-02
2.336144078532254587e-01 -2.408154282392053688e-02
2.466193868957772262e-01 -2.449803675698072891e-02
2.596237929600968553e-01 -2.488635408336354465e-02
2.726275433381580848e-01 -2.524558387178877164e-02
2.856305575478774172e-01 -2.557481586865809065e-02
2.986327604363072652e-01 -2.587314054142825573e-02
3.116340642073008316e-01 -2.613964866775643492e-02
3.246344010394449642e-01 -2.637343203909368536e-02
3.376336770675086307e-01 -2.657358255744289577e-02
3.506318271425772348e-01 -2.673919320202109914e-02
3.636287621428642147e-01 -2.686935718903243203e-02
3.766244116737715308e-01 -2.696316854935237525e-02
3.896197313503295678e-01 -2.701994541288848042e-02
4.026157668004813339e-01 -2.703992995480512807e-02
4.156124587897710443e-01 -2.702360281579333640e-02
4.286097509742469724e-01 -2.697144475727996163e-02
4.416075748381267929e-01 -2.688393674317558421e-02
4.546058755028396514e-01 -2.676155982659033164e-02
4.676045847630324048e-01 -2.660479532862271984e-02
4.806036446185880107e-01 -2.641412463779255204e-02
4.936029908885542494e-01 -2.619002938065658967e-02
5.066025612659699195e-01 -2.593299133148227117e-02
5.196022955533563525e-01 -2.564349238252315588e-02
5.326021272053655942e-01 -2.532201473745064602e-02
5.456019999630996598e-01 -2.496904051659208298e-02
5.586018442284168550e-01 -2.458505235911558062e-02
5.716016042902426486e-01 -2.417053268066708671e-02
5.846012117706020916e-01 -2.372596444969541155e-02
5.976006077710510622e-01 -2.325183049992192441e-02
6.105997277475931906e-01 -2.274861402496113766e-02
6.235985087996845921e-01 -2.221679833486707445e-02
6.365968901664431634e-01 -2.165686681560247823e-02
6.495948050192927870e-01 -2.106930328574097011e-02
6.625921963277211502e-01 -2.045459129299863690e-02
6.755889942247830238e-01 -1.981321515267546116e-02
6.885851429119745903e-01 -1.914565866895758667e-02
7.015805730283701802e-01 -1.845240649504388195e-02
7.145752264685605315e-01 -1.773394287000502195e-02
7.275698155176255622e-01 -1.699085494088903303e-02
7.405655082083403284e-01 -1.622449382730673656e-02
7.535624529449069797e-01 -1.543653483537651104e-02
7.665607712742885660e-01 -1.462865705684014868e-02
7.795606089240967318e-01 -1.380254010240247742e-02
7.925620758561616741e-01 -1.295986787004153873e-02
8.055653291615428868e-01 -1.210232325005095901e-02
8.185704721459369226e-01 -1.123159468357077737e-02
8.315776600597148960e-01 -1.034936920536854744e-02
8.445870036069660358e-01 -9.457338883484784492e-03
8.575986492679649187e-01 -8.557195398427232258e-03
8.706127176483149377e-01 -7.650634252370595682e-03
8.836304113223396595e-01 -6.739798798592484645e-03
8.966348663642019767e-01 -5.834922596456215346e-03
9.096190690837916426e-01 -4.950268062867673596e-03
9.225835924660399368e-01 -4.099532515121685240e-03
9.355292095014279274e-01 -3.296266552846855487e-03
9.484563529112504110e-01 -2.553909697214725230e-03
9.613658552564169346e-01 -1.885746978893302781e-03
9.742582244026253280e-01 -1.304952939684572407e-03
9.871341435262509512e-01 -8.245654905201383732e-04
9.999943460429459030e-01 -4.574975482837109276e-04
