
1.000002588437589601e+00 1.076146292815605360e-03
9.871401141989593064e-01 3.525782993401181068e-03
9.742689400220224671e-01 5.925595370239155821e-03
9.613892442531328797e-01 8.275435657026309483e-03
9.485012035572858435e-01 1.057515643266915099e-02
9.356049948519603587e-01 1.282461025450226839e-02
9.227007961132603908e-01 1.502364952792916916e-02
9.097887829885512589e-01 1.717212708487285064e-02
8.968691341891034119e-01 1.926989527254532875e-02
8.839420251808226547e-01 2.131680700179163987e-02
8.710076336912068173e-01 2.331271484338757680e-02
8.580661365334105728e-01 2.525747154485162224e-02
8.451177099109772328e-01 2.715092996841278472e-02
8.321625320212314714e-01 2.899294271414247851e-02
8.192007779522929578e-01 3.078336285524808924e-02
8.062326259705628884e-01 3.252204304517728600e-02
7.932582516695035890e-01 3.420883633133451479e-02
7.802778320364832654e-01 3.584359559722392896e-02
7.672915440806292731e-01 3.742617375560414184e-02
7.542995631802349443e-01 3.895642394060662428e-02
7.413020677907613543e-01 4.043419894913359569e-02
7.282992323782059296e-01 4.185935206424672150e-02
7.152912346770760044e-01 4.323173622298043250e-02
7.022782504635002310e-01 4.455120460300800861e-02
6.892604558661489245e-01 4.581761036274824284e-02
6.762380281330218068e-01 4.703080657912641488e-02
6.632111419538414543e-01 4.819064659090344094e-02
6.501799753441808161e-01 4.929698345881561999e-02
6.371447028169524573e-01 5.034967057208569047e-02
6.241055012473429864e-01 5.134856113909225250e-02
6.110625466431436337e-01 5.229350846405210473e-02
5.980160141635176840e-01 5.318436592814405894e-02
5.849660813295138873e-01 5.402098677305173374e-02
5.719129221277331476e-01 5.480322449172456145e-02
5.588567139107117887e-01 5.553093238464000547e-02
5.457976314285670760e-01 5.620396392581498979e-02
5.327358505372669084e-01 5.682217254081405045e-02
5.196715475149609187e-01 5.738541165841264807e-02
5.066048965402576432e-01 5.789353481264645357e-02
4.935360751703667392e-01 5.834639542052778155e-02
4.804652568964754011e-01 5.874384706461976274e-02
4.673926182415836794e-01 5.908574323650541554e-02
4.543183342359415344e-01 5.937193749105484225e-02
4.412425796186055793e-01 5.960228339637058115e-02
4.281655309617237726e-01 5.977663450410863888e-02
4.150873616653477649e-01 5.989484442366069250e-02
4.020082484909187626e-01 5.995676673744899932e-02
3.889283652323931029e-01 5.996225506267835459e-02
3.758478872360826450e-01 5.991116301504528785e-02
3.627669898380682656e-01 5.980334422637175601e-02
3.496858465874224109e-01 5.963865231852051585e-02
3.366046343537117402e-01 5.941694096249364176e-02
3.235235257257679242e-01 5.913806377257133096e-02
3.104426966031496038e-01 5.880187442472982473e-02
2.973625351104252634e-01 5.840822616047810362e-02
2.842889287994631586e-01 5.795563147080750460e-02
2.712259118029361482e-01 5.743917975776521856e-02
2.581748062894611562e-01 5.685343938061267893e-02
2.451370622186804238e-01 5.619300621948081914e-02
2.321140205605978502e-01 5.545249344311550116e-02
2.191070575126688458e-01 5.462653791438536882e-02
2.061175884312170525e-01 5.370980181379710061e-02
1.931469148297528804e-01 5.269696184409741746e-02
1.801964447298228800e-01 5.158272489013250584e-02
1.672675006162006595e-01 5.036181361512686444e-02
1.543613898222964409e-01 4.902897066159891959e-02
1.414795120198986123e-01 4.757897068675109864e-02
1.286231010450661350e-01 4.600659220026621921e-02
1.157934684277215631e-01 4.430664303046403379e-02
1.029919307994129618e-01 4.247395360495772459e-02
9.021969137577869058e-02 4.050335850920032399e-02
7.747802002190866399e-02 3.838972101205399834e-02
6.491457105288032936e-02 3.612984407277914506e-02
5.282100356129954682e-02 3.359002218988183658e-02
4.121893240703849298e-02 3.055650700561060237e-02
3.010356925657946270e-02 2.684565461077929177e-02
1.976355629625780458e-02 2.240085651615956325e-02
1.134377985517969964e-02 1.719565077239148046e-02
4.834642467119979956e-03 1.087364259257580200e-02
1.345294985368900107e-03 4.919684558869766126e-03
3.806739690165382808e-04 -1.619979278602081687e-05
1.326340538980286905e-03 -4.997711677535055137e-03
4.802914649374268041e-03 -1.101025745802223371e-02
1.117634302269275223e-02 -1.721585617253656303e-02
1.939511263080154549e-02 -2.213725904607492107e-02
2.999554635290979654e-02 -2.647634993809602419e-02
4.141386271177203288e-02 -3.027757627547596891e-02
5.315028628238811781e-02 -3.349475217097368923e-02
6.521027521403914562e-02 -3.624950090467811414e-02
7.758592509668596482e-02 -3.867266962695635468e-02
9.013560922348853865e-02 -4.084837602637233361e-02
1.027848629182717272e-01 -4.280130784098740843e-02
1.155246043591814514e-01 -4.455904262457209553e-02
1.283457318025327809e-01 -4.614985570591034758e-02
1.412387827095132609e-01 -4.760268030645257303e-02
1.541915166313094498e-01 -4.894671452471013873e-02
1.671661888717834443e-01 -5.019873310920242721e-02
1.801514756799293127e-01 -5.136184560397143856e-02
1.931469177292432504e-01 -5.243881218496700136e-02
2.061520737843811624e-01 -5.343239960602904487e-02
2.191664450267120090e-01 -5.434537557853855172e-02
2.321895926761516904e-01 -5.518051772697935009e-02
2.452210242691759690e-01 -5.594060549967043439e-02
2.582602640901691671e-01 -5.662842522738198436e-02
2.713068551294575692e-01 -5.724676972276704356e-02
2.843602853034342126e-01 -5.779843486773243028e-02
2.974201085714651138e-01 -5.828622520661245338e-02
3.104845390819270246e-01 -5.871268500741353563e-02
3.235507159358076423e-01 -5.907870518942434646e-02
3.366183270423604990e-01 -5.938453964223796427e-02
3.496871585944566485e-01 -5.963044233320562160e-02
3.627570029425618570e-01 -5.981666739047113851e-02
3.758276444241726577e-01 -5.994346885662762969e-02
3.888988735188909640e-01 -6.001110091093572740e-02
4.019704775188707169e-01 -6.001981774430515532e-02
4.150422434519140946e-01 -5.996987361253603571e-02
4.281139615503552487e-01 -5.986152280470163206e-02
4.411854162600759022e-01 -5.969501970542125807e-02
4.542563982212888263e-01 -5.947061869016576768e-02
4.673266925759780865e-01 -5.918857426543247535e-02
4.803960873240589180e-01 -5.884914095357134806e-02
4.934643705119226564e-01 -5.845257332049944715e-02
5.065313268215426712e-01 -5.799912609964425619e-02
5.195967471047774344e-01 -5.748905387112585724e-02
5.326604143501502131e-01 -5.692261156607937578e-02
5.457221176309214883e-01 -5.630005394046353612e-02
5.587816427960269339e-01 -5.562163594678382061e-02
5.718387756665272992e-01 -5.488761261569093108e-02
5.848933049061844081e-01 -5.409823887579249396e-02
5.979450138219828403e-01 -5.325377004031683903e-02
6.109936918178496823e-01 -5.235446110576297274e-02
6.240391225632342387e-01 -5.140056751249848926e-02
6.370810931183099601e-01 -5.039234453956682735e-02
6.501193899077362115e-01 -4.933004756915956163e-02
6.631537969043066472e-01 -4.821393225824843060e-02
6.761841032277495778e-01 -4.704425389049600448e-02
6.892100910447542805e-01 -4.582126843000620953e-02
7.022315484930512497e-01 -4.454523137038245151e-02
7.152482597996632219e-01 -4.321639864022924077e-02
7.282600103286223092e-01 -4.183502613596194741e-02
7.412665869314928324e-01 -4.040136965822736792e-02
7.542677723511012067e-01 -3.891568553165759836e-02
7.672633551532327401e-01 -3.737822949184544524e-02
7.802531174352795862e-01 -3.578925809538060360e-02
7.932368459733224464e-01 -3.414902741816306514e-02
8.062143254167776218e-01 -3.245779386123462396e-02
8.191853397498571887e-01 -3.071581399309300173e-02
8.321496760976605511e-01 -2.892334402807854310e-02
8.451071163994254842e-01 -2.708064096393055301e-02
8.580574482088378918e-01 -2.518796108337803194e-02
8.710004540640605697e-01 -2.324556145892869852e-02
8.839359194612421700e-01 -2.125369880685770013e-02
8.968636293363871914e-01 -1.921262999072983341e-02
9.097833665957093530e-01 -1.712261227204208217e-02
9.226949184898989298e-01 -1.498390228042453289e-02
9.355980663562496469e-01 -1.279675768730394181e-02
9.484925969003945578e-01 -1.056143534156602642e-02
9.613782929825923640e-01 -8.278192815680913627e-03
9.742549390924701846e-01 -5.947287477057141072e-03
9.871223203245476085e-01 -3.568976647267093835e-03
9.999802187846346113e-01 -1.143518274415007479e-03
